0.000000000000000000e+00;1.200000000000000000e+02
0.000000000000000000e+00;1.140000000000000000e+02
0.000000000000000000e+00;1.080000000000000000e+02
0.000000000000000000e+00;1.020000000000000000e+02
0.000000000000000000e+00;9.600000000000000000e+01
0.000000000000000000e+00;9.000000000000000000e+01
0.000000000000000000e+00;8.400000000000000000e+01
0.000000000000000000e+00;7.800000000000000000e+01
0.000000000000000000e+00;7.200000000000000000e+01
0.000000000000000000e+00;6.600000000000000000e+01
0.000000000000000000e+00;6.000000000000000000e+01
0.000000000000000000e+00;5.400000000000000000e+01
0.000000000000000000e+00;4.800000000000000000e+01
0.000000000000000000e+00;4.200000000000000000e+01
0.000000000000000000e+00;3.600000000000000000e+01
0.000000000000000000e+00;3.000000000000000000e+01
0.000000000000000000e+00;2.400000000000000000e+01
0.000000000000000000e+00;1.800000000000000355e+01
0.000000000000000000e+00;1.199999999999999645e+01
0.000000000000000000e+00;5.999999999999998224e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;2.400000000000000000e+02
0.000000000000000000e+00;2.340000000000000000e+02
0.000000000000000000e+00;2.280000000000000000e+02
0.000000000000000000e+00;2.220000000000000000e+02
0.000000000000000000e+00;2.160000000000000000e+02
0.000000000000000000e+00;2.100000000000000000e+02
0.000000000000000000e+00;2.040000000000000000e+02
0.000000000000000000e+00;1.980000000000000000e+02
0.000000000000000000e+00;1.920000000000000000e+02
0.000000000000000000e+00;1.860000000000000000e+02
0.000000000000000000e+00;1.800000000000000000e+02
0.000000000000000000e+00;1.740000000000000000e+02
0.000000000000000000e+00;1.680000000000000000e+02
0.000000000000000000e+00;1.620000000000000000e+02
0.000000000000000000e+00;1.560000000000000000e+02
0.000000000000000000e+00;1.500000000000000000e+02
0.000000000000000000e+00;1.440000000000000000e+02
0.000000000000000000e+00;1.380000000000000000e+02
0.000000000000000000e+00;1.320000000000000000e+02
0.000000000000000000e+00;1.260000000000000000e+02
0.000000000000000000e+00;1.200000000000000000e+02
0.000000000000000000e+00;3.600000000000000000e+02
0.000000000000000000e+00;3.540000000000000000e+02
0.000000000000000000e+00;3.480000000000000000e+02
0.000000000000000000e+00;3.420000000000000000e+02
0.000000000000000000e+00;3.360000000000000000e+02
0.000000000000000000e+00;3.300000000000000000e+02
0.000000000000000000e+00;3.240000000000000000e+02
0.000000000000000000e+00;3.180000000000000000e+02
0.000000000000000000e+00;3.120000000000000000e+02
0.000000000000000000e+00;3.060000000000000000e+02
0.000000000000000000e+00;3.000000000000000000e+02
0.000000000000000000e+00;2.940000000000000000e+02
0.000000000000000000e+00;2.880000000000000000e+02
0.000000000000000000e+00;2.820000000000000000e+02
0.000000000000000000e+00;2.760000000000000000e+02
0.000000000000000000e+00;2.700000000000000000e+02
0.000000000000000000e+00;2.640000000000000000e+02
0.000000000000000000e+00;2.580000000000000000e+02
0.000000000000000000e+00;2.520000000000000000e+02
0.000000000000000000e+00;2.460000000000000000e+02
0.000000000000000000e+00;2.400000000000000000e+02
0.000000000000000000e+00;4.800000000000000000e+02
0.000000000000000000e+00;4.740000000000000000e+02
0.000000000000000000e+00;4.680000000000000000e+02
0.000000000000000000e+00;4.620000000000000000e+02
0.000000000000000000e+00;4.560000000000000000e+02
0.000000000000000000e+00;4.500000000000000000e+02
0.000000000000000000e+00;4.440000000000000000e+02
0.000000000000000000e+00;4.380000000000000000e+02
0.000000000000000000e+00;4.320000000000000000e+02
0.000000000000000000e+00;4.260000000000000000e+02
0.000000000000000000e+00;4.200000000000000000e+02
0.000000000000000000e+00;4.140000000000000000e+02
0.000000000000000000e+00;4.080000000000000000e+02
0.000000000000000000e+00;4.020000000000000000e+02
0.000000000000000000e+00;3.960000000000000000e+02
0.000000000000000000e+00;3.900000000000000000e+02
0.000000000000000000e+00;3.840000000000000000e+02
0.000000000000000000e+00;3.780000000000000000e+02
0.000000000000000000e+00;3.720000000000000000e+02
0.000000000000000000e+00;3.660000000000000000e+02
0.000000000000000000e+00;3.600000000000000000e+02
0.000000000000000000e+00;6.000000000000000000e+02
0.000000000000000000e+00;5.940000000000000000e+02
0.000000000000000000e+00;5.880000000000000000e+02
0.000000000000000000e+00;5.820000000000000000e+02
0.000000000000000000e+00;5.760000000000000000e+02
0.000000000000000000e+00;5.700000000000000000e+02
0.000000000000000000e+00;5.640000000000000000e+02
0.000000000000000000e+00;5.580000000000000000e+02
0.000000000000000000e+00;5.520000000000000000e+02
0.000000000000000000e+00;5.460000000000000000e+02
0.000000000000000000e+00;5.400000000000000000e+02
0.000000000000000000e+00;5.340000000000000000e+02
0.000000000000000000e+00;5.280000000000000000e+02
0.000000000000000000e+00;5.220000000000000000e+02
0.000000000000000000e+00;5.160000000000000000e+02
0.000000000000000000e+00;5.100000000000000000e+02
0.000000000000000000e+00;5.040000000000000000e+02
0.000000000000000000e+00;4.980000000000000000e+02
0.000000000000000000e+00;4.920000000000000000e+02
0.000000000000000000e+00;4.860000000000000000e+02
0.000000000000000000e+00;4.800000000000000000e+02
