-6.250001819530420777e-02;-5.541628754519553612e-02
1.819523811253714304e-08;-5.541671449581664355e-02
6.249998180482817245e-02;-5.541695013007488096e-02
-1.166671737953578758e-01;-2.080571820118152504e-01
5.071285692989960255e-07;-2.080553642394129543e-01
1.166661595382197381e-01;-2.080543117324621105e-01
-1.624966866615210059e-01;-4.440225736156452885e-01
-3.313338647206480597e-06;-4.440284952146045239e-01
1.625033133388159023e-01;-4.440315470681210908e-01
-2.000137443843332807e-01;-7.494572715799959761e-01
1.374438412765193223e-05;-7.494417660161460937e-01
1.999862556160788285e-01;-7.494369741686160991e-01
-2.291232663938240210e-01;-1.110397462754036946e+00
-4.340027307818857932e-05;-1.110426662947778587e+00
2.292100669399811941e-01;-1.110415878021682401e+00
-2.501003311325995515e-01;-1.513033226671180564e+00
1.003311323428216504e-04;-1.513018248866365267e+00
2.498996688679151479e-01;-1.513152497824582277e+00
-2.623981298679453067e-01;-1.943785169774353561e+00
-1.018701323214114628e-04;-1.943611452707305842e+00
2.626018701325895655e-01;-1.942880813707963616e+00
-2.661406061461404349e-01;-2.386317116567131524e+00
-5.260605207952893415e-04;-2.387258162538700379e+00
2.671927271877322929e-01;-2.390277669476415401e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
