-6.250000000000204003e-02;-5.541685798303132987e-02
6.250000000000195677e-02;-5.541647535030561761e-02
-1.166666666666704572e-01;-2.080547902901108137e-01
1.166666666666702906e-01;-2.080563208210137183e-01
-1.625000000000050293e-01;-4.440306475232349559e-01
1.625000000000048073e-01;-4.440249080323490083e-01
-2.000000000000058675e-01;-7.494337307281471183e-01
2.000000000000055067e-01;-7.494551581607880042e-01
-2.291666666666732355e-01;-1.110456651786538185e+00
2.291666666666727914e-01;-1.110376681546861422e+00
-2.500000000000083267e-01;-1.512906328792567034e+00
2.500000000000078271e-01;-1.513204782318633868e+00
-2.625000000000095035e-01;-1.944029144154577171e+00
2.625000000000088929e-01;-1.942915300289987268e+00
-2.666666666666757113e-01;-2.385699316811705994e+00
2.666666666666752117e-01;-2.389856238744000105e+00
0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00
